PC1,PC2,PC3
-0.8330333039843764,-0.024783450760376604,-0.6855791968159439
-0.5557393921529766,-0.40827957163560846,-0.8308333147580754
-0.7749655725446993,-1.4912172206275225,-0.6047153252317679
-2.1774008873186745,0.41315193169923126,0.2383849741667332
-0.9567562832109154,-1.1446941026573991,-0.6193410356504466
-1.079979241706299,-0.26701195938067995,-0.8273997944531415
-0.36410450165035324,-0.03881902702259221,-0.03468137163132306
-0.6775127701042682,-0.28159926239074823,-0.7111659904349288
-0.4603811510531717,0.7548553237118752,-0.1497209109969359
-0.4877392177405918,0.43092774483515156,-0.22230763777004509
-0.6604253245132767,-0.5128365815394699,-0.2552286688337019
-0.24552503130808756,1.672945995439837,0.19969138941608666
-0.3918600892217431,1.7508393573211285,0.18477749423114728
-1.044602087028112,-0.7448515760573193,-0.5674282367114817
-2.4097816828268566,-0.05206867854739972,-0.22548133513237192
-1.0932273366289935,-0.4648469788168223,-0.8868918978400355
-0.9795208720766355,-0.2550744293968432,-0.7721196320726139
-0.8220017490992946,-1.0733713458322423,-0.6509508970990349
-0.4219460269960041,-0.04305510065607461,-0.948388340123312
-0.39461835035283105,1.4888598875598362,0.23420458734575766
-0.6587450878007987,0.17960316463565357,-0.34879881983906674
-0.8964110770105971,-1.2410957893280916,-0.599728352960984
-0.34547713768356403,1.018120186337882,0.08837406427684685
-0.9519156625393725,-0.602838824822985,-0.4228020210595157
-0.43073745795497304,0.514233128993142,-0.4918870403540199
-2.6759198343188766,-0.2397539187716959,-0.4617207118229618
-0.21625471393124146,0.4349109581482701,-0.4084614356253083
-0.4045207862680479,1.079686164822972,0.08048062614307255
-0.6801642795722455,-0.5067274792468233,-0.6969276162573446
-0.9173528253843292,-0.39921122957253413,-0.9175814403007295
-0.3463037552680629,1.7042816715685447,0.1509666540884697
-0.7145547787025022,-0.04771728575210845,-0.518109747321983
-0.4953307724473684,0.09120612407440738,-0.6689652284449432
-0.41171318926699624,1.3585353897590602,0.011805781770996717
-0.5414183185270225,0.5890292736065551,-0.04953782102066929
-0.7691746518694612,-0.060095559467472776,-0.6671959304498438
-1.9619523972977837,1.388409578069185,0.5828319271845827
-0.9132878259070111,0.22112598142469247,-0.8054038617968889
-0.720142858417577,0.37423768143950825,-0.3185834622809189
-0.7506818613967374,1.3798825801210148,0.042789423032335364
-1.0351171909267582,0.06220507029560994,-1.0285268805378216
-0.7554308248842013,0.1550075979146963,-0.6720692923695457
-0.6655888432445094,-0.4670304713619789,-0.3918240791430546
-0.5215883334365014,1.0768264352063253,-0.22194684344388785
-0.32183357673122226,1.7214818307276414,0.31570963268543534
-0.7137594764379197,1.4641952398980196,-0.09598689810122285
-1.0182150945144346,-0.909586658725247,-0.6086221306029796
-2.492090407939046,0.11863939614081372,-0.4548521849265359
-2.6294025896970954,-0.18026321012534602,-0.6670142854202284
-0.3471576459280537,0.7461408106931622,-0.08868511272344795
-0.31803608746604367,-1.172001784409447,-0.5887317448675662
0.6374714762733583,1.9187952985942471,0.4079100353324165
-0.038966051586141276,1.3996229201928314,-0.22560776651424508
-0.27823887058944874,0.12702267658419947,-0.8700977204285484
0.22763026242303386,-0.2062021141227097,-0.46032794662923826
0.2595820391372066,0.31298729008989146,-0.7823062823439315
0.15132621708627608,1.505529767754295,-0.03009034228275336
0.20451487214311564,-0.02523505426174883,-1.089089702705649
0.23684829841594102,1.7966726914060924,0.27714381072089406
-2.3830415222937313,0.47910845047954204,-0.2199320625149853
-0.4940310072682189,0.7694010392501971,-0.642672293840479
0.5692805782468021,1.6250569060486588,0.0968578104352169
0.04009600280845552,0.998921327844161,-0.4107014170882302
0.03725863739845962,1.2913671360852883,-0.29417558466715393
-0.07236976549140826,0.5068618796811529,-0.6679595028339151
-0.480208131602761,-0.3278532380264287,-1.2182721814686812
0.28406992430904926,0.6468425772501954,-0.6323737738695591
-0.07924929979203345,-0.13490792680742913,-1.1474595016145288
-0.6802213040859387,-1.248383008953667,-0.27266272311056977
0.08677158249032282,0.03154439719711261,-0.19655552944745627
-1.9469499886112633,1.360992428018779,0.5988815887287267
-0.15729698821419022,0.2672061145302264,-1.0722343601571112
-0.23754853824611005,0.4071314296175909,-0.5698118605528506
-0.49128936824166675,-1.829160467666021,-0.671449519850149
-0.1630706306247888,0.6703318811866193,-0.6898607312280393
-0.14237796272594624,-0.36742792216424625,-0.6346596510513238
0.6027021544454224,1.4715463207778612,-0.19622916844294078
-0.057380071581709984,1.3218651985701837,-0.032059578968400185
-0.06053778469928608,1.6473290819353095,0.09762239582279758
-0.21870168553661634,-0.436962992451198,-0.44100657944450516
-0.014648480979452197,0.8689046859589398,-0.6616048634523294
-1.8503482359014456,1.2975094412717196,0.8338292662690363
-0.41949965758802243,0.9484758073863699,-0.7143083708120688
0.5065738256845724,2.395249754591067,1.079638852330404
-0.16213239663110923,0.46082964887804234,-0.6557815653940721
-0.23580987511007814,0.6113052923806138,-0.9096940965033345
-0.1356668891009453,0.9422419326771209,-0.6103865874119011
-0.2802066545658357,0.22729668531758151,-0.7232742641256898
0.1778787952091929,0.4333988456456501,-0.3576454963712784
-0.3790829900318713,-1.0306218062937393,-0.5619243034241994
-0.17141437979301782,-0.1794277379056672,-0.8781933287857056
0.3320568405845051,1.281397645101233,0.04131145298898534
-2.7537282690963236,-0.7926678368209195,-0.7086859163994821
-0.2627942315038268,0.29329552680959325,-1.0262327557495008
0.3872382982649845,1.7924201775595663,0.22458337536585762
-0.3162979958838282,0.9670302032742724,-0.5207744634519268
-0.4801117098324578,0.9014737068512872,-0.61294567957291
0.09702688039890889,0.04593101018851674,-0.8799573362699137
-0.3290623081616506,-1.3368708562086384,-0.683542434656985
-0.16004275948041466,0.44766687713617576,-0.8934602723839575
0.015379178636308251,0.8732427378519773,-0.6700495567223176
-0.33463305991744635,-0.2795131191675196,-0.9903628160555383
0.14619327009083807,1.8426193841626912,0.3259710019060757
-2.2432809356569443,0.474382970498126,-0.07531690212116551
0.031149925263672603,0.03979166752653185,-0.4422395431832083
-0.40286167292858727,-1.22223079475485,-0.8796032916652767
-0.3538226756961068,0.06271600512691475,-0.7375983232107611
-0.5142932785729225,-0.11620319955875262,-0.8913324780780605
0.05189491455097746,1.3324503219993762,-0.2828924777945048
-0.554983237016983,-0.7899819255882756,-0.9165544452667229
-0.29847038975516194,-1.1377476103880242,-0.8779846423083972
-0.13545820087445337,1.621154131609431,0.11262592004021163
-0.1409420946749644,0.1675279129566692,-0.9303801646981495
-0.3624388784197793,-0.19960956848087416,-1.0502402857741309
-2.2883438961980005,-0.16125050835755356,-0.3203648419200393
-0.1245463730839983,-0.009109472130721176,-1.1925062635731323
-0.3089986445468226,0.2146897772345984,-0.8205465645996954
-0.06379728565385297,1.2857364998877898,-0.48025728387328903
-0.42805676135608256,-0.019981836901903718,-0.7816239585938282
-0.2210891689377883,0.010784524461916375,-0.4727760625437534
-0.4008361521116394,0.5744746203130516,-0.8684167680209472
-0.23770621263057803,-0.45355839649834184,-1.4058577051100614
0.009519175693986257,1.0511856904494064,-0.3797033368980337
-0.46683779333473,-0.276469854209526,-1.055946170524148
-0.40667574893102654,-0.18992197356404836,-1.1344271372699954
-2.581847719628038,-0.7062609527745853,-0.6068753195080314
-0.1103141676229547,-0.19983077968330223,-0.9886022828696975
-0.5938380774410486,-0.0815354989197915,-0.6433285699240422
-0.6924760828443346,-0.42183341274344965,-0.8737018588993348
-0.5510887077631698,0.3287085177984387,-0.6696782271001052
0.06004311540458645,0.9186639756591026,-0.6672111431196567
-0.25470958405174515,0.8176912332526415,-0.6006253884774846
-0.45066829774974204,-0.5882492308855262,-0.9822110111100676
-0.11602690180145213,0.3679246796157224,-0.718746507774169
0.08413990985125896,0.6822041465776018,-0.332713683858273
0.7111946458605013,1.8764092280908293,0.5873352490423385
-2.5534423086338864,0.1444749492530685,-0.320904831203026
-0.10416138159725491,-0.008326300116354414,-0.365760668938705
0.22028484248213073,1.022591205264957,-0.462309301163168
0.5294727135862638,2.010754424477739,0.701904671602858
0.26671069164209993,0.8864130298900925,-0.5318296705961754
0.3335973168592225,1.3145821568691023,-0.16721315176348106
-0.245038307223113,-0.09654251129022533,-1.072657786192782
-0.36445411944799133,-1.3305901753520564,-0.33030411115950714
-0.12716230237702078,0.06855241116054642,-0.9398146094352581
-0.4413886067535989,-0.44161890097452755,-0.6880541917889029
-0.009993179299000208,1.0866327978233243,-0.14104837551177213
-1.946987988373324,1.1529837774845335,0.736862579376106
-0.10487599932448051,0.28286643520687893,-0.2518781839072005
-0.5960166665923751,-1.239816789331169,-1.0707301319730664
-0.11263224044632215,-0.7578812659028439,-0.35868484293147485
-0.2694602710998274,0.7884002170256956,-0.6072098730750902
-0.20123606848310238,-0.25626735017829266,-0.8452025790247392
-0.029874135059434266,0.2403439976360898,-0.4559761180981174
-0.06933135986819651,0.740844068625133,0.015814671246353367
0.031868896096968545,0.7232927748343613,-0.7348841307053714
-0.29488111691690966,0.2653485165485478,-0.7813964092328736
-0.0797171699261187,0.9509094790854417,-0.3891390619233902
-2.695602893024698,-0.229585930042103,-0.8751500048970487
-2.0726715482091613,1.0155138433688975,0.5353245656984676
-0.2864356026576694,0.05677054175827231,-1.3297479447689966
0.6044522042465165,0.5695888320520269,-0.6961039639022456
0.8056996777847364,-0.25662315512887623,-0.8527620960592533
0.9977055503947494,-0.08055864554725864,-0.581639120529145
1.0888838631926523,1.3701444687281163,-6.195383852604207e-05
0.34746662611041873,0.713135587174485,-0.5524351502991821
1.0718733443041866,-0.046121941580228566,-0.5612514726976636
0.8639876733828278,1.4413062748519934,-0.07704707576684691
0.41253028197328434,0.5754672619493492,-0.806971926871852
0.5000761779334106,0.48011498139739994,-0.6961488577900604
-2.2093507258981644,0.7504941643898333,0.23335650721649345
0.31552695411523163,-0.0023502096033540475,-1.3648761778936918
1.239527915402292,1.4754852350468195,-0.19059339950927295
1.0449658815033773,-1.3325570895365266,-0.06265554541507522
0.5682211777008137,1.0688503237251565,-0.30535990201429036
0.9921169958540587,1.9102569693011686,0.42730570814458824
1.244478063619002,2.1075778160623146,0.6010952757638929
1.5415539994951775,2.1109864829470526,0.6800575011510188
0.19188271384162006,-0.1023258062952303,-0.8582108579913776
0.21530500727157467,0.7400588506931967,-0.6965993934460989
0.6076757465070575,0.607202250160235,-0.8604528464442622
-2.0851340572141526,0.7811448263647464,0.41496548964836044
0.4202415299865912,0.6435071486982326,-0.2351711386494367
1.4573717544646434,1.8596489746970202,0.4310949371829514
1.2492147368950055,0.2959075540711235,-0.4717974481922159
0.6206444559787095,0.4502985102209807,-0.7487221199701868
0.7594700092777906,-0.618258493640214,-0.44372812001866574
0.9628596827998055,0.6842178520355239,-0.5908693876107599
0.6031250494579701,0.7063780004228767,-0.6415999455117423
1.063692085234069,0.624685944662935,-0.03399543288637354
0.868889118093691,1.2076735191961887,-0.5334161917599348
0.4845095435698226,0.26147128257749697,-0.4931974283667242
-2.2423656763606257,0.41081100596662756,-0.13270802627314637
0.10261578165082448,-0.07981424420958207,-0.9434019624441867
0.5291634251561689,0.2917858064198654,-0.4394200773359095
0.539139501845361,-0.2308027335363761,-1.0086217154161015
1.05013134057264,0.34969479182715285,-0.010237005337895965
0.6548260957229386,1.4403464378933928,-0.18785586466293552
0.20075780810417362,0.7078328403806499,-0.6830180865863359
0.4032355888109991,0.8525526752529133,-0.19306112431212574
0.9546784743474717,0.11359234924355571,-0.9947888321064715
0.3265509150924446,-0.03141156298437131,-0.8401498440399235
